date,state,positive
20200703,CA,248235
20200703,CO,33352
20200703,CT,46717
20200703,DC,10435
20200703,DE,11923
20200703,FL,178594
20200703,GA,90493
20200703,GU,286
20200703,HI,946
20200703,IA,30429
20200703,ID,6593
20200703,IL,146872
20200703,IN,46915
20200703,KS,15919
20200703,KY,16376
20200703,LA,63289
20200703,MA,109628
20200703,MD,68961
20200703,ME,3373
20200703,MI,72175
20200703,MN,37624
20200703,MO,22830
20200703,MP,31
20200703,MS,28770
20200703,MT,1128
20200703,NC,70241
20200703,ND,3719
20200703,NE,19452
20200703,NH,5822
20200703,NJ,172742
20200703,NM,12520
20200703,NV,20718
20200703,NY,395872
20200703,OH,55257
20200703,OK,15065
20200703,OR,9636
20200703,PA,88741
20200703,PR,7683
20200703,RI,17057
20200703,SC,41532
20200703,SD,6978
20200703,TN,48712
20200703,TX,183532
20200703,UT,23866
20200703,VA,64393
20200703,VI,98
20200703,VT,1236
20200703,WA,38632
20200703,WI,33431
20200703,WV,3126
20200703,WY,1582
20200702,AK,1017
20200702,AL,40111
20200702,AR,22075
20200702,AS,0
20200702,AZ,87425
20200702,CA,242547
20200702,CO,33029
20200702,CT,46646
20200702,DC,10390
20200702,DE,11731
20200702,FL,169106
20200702,GA,87709
20200702,GU,280
20200702,HI,926
20200702,IA,30209
20200702,ID,6370
20200702,IL,145935
20200702,IN,46387
20200702,KS,14990
20200702,KY,16079
20200702,LA,61561
20200702,MA,109338
20200702,MD,68423
20200702,ME,3328
20200702,MI,71678
20200702,MN,37210
20200702,MO,22283
20200702,MP,30
20200702,MS,28770
20200702,MT,1083
20200702,NC,68142
20200702,ND,3656
20200702,NE,19310
20200702,NH,5802
20200702,NJ,172356
20200702,NM,12276
20200702,NV,19733
20200702,NY,394954
20200702,OH,54166
20200702,OK,14539
20200702,OR,9294
20200702,PA,88074
20200702,PR,7608
20200702,RI,17035
20200702,SC,39701
20200702,SD,6893
20200702,TN,46890
20200702,TX,175977
20200702,UT,23270
20200702,VA,63735
20200702,VI,92
20200702,VT,1227
20200702,WA,38189
20200702,WI,32809
20200702,WV,3053
20200702,WY,1550
20200701,AK,978
20200701,AL,38962
20200701,AR,21197
20200701,AS,0
20200701,AZ,84092
20200701,CA,236139
20200701,CO,32715
20200701,CT,46572
20200701,DC,10365
20200701,DE,11510
20200701,FL,158997
20200701,GA,84237
20200701,GU,267
20200701,HI,917
20200701,IA,29451
20200701,ID,6117
20200701,IL,145066
20200701,IN,45952
20200701,KS,14990
20200701,KY,15842
20200701,LA,60178
20200701,MA,109143
20200701,MD,67918
20200701,ME,3294
20200701,MI,71089
20200701,MN,36716
20200701,MO,21927
20200701,MP,30
20200701,MS,27900
20200701,MT,1016
20200701,NC,66513
20200701,ND,3613
20200701,NE,19177
20200701,NH,5782
20200701,NJ,171928
20200701,NM,12147
20200701,NV,19101
20200701,NY,394079
20200701,OH,52865
20200701,OK,14112
20200701,OR,8931
20200701,PA,87242
20200701,PR,7537
20200701,RI,16976
20200701,SC,37919
20200701,SD,6826
20200701,TN,45315
20200701,TX,168062
20200701,UT,22716
20200701,VA,63203
20200701,VI,90
20200701,VT,1210
20200701,WA,37320
20200701,WI,32225
20200701,WV,2932
20200701,WY,1514
20200630,AK,940
20200630,AL,38045
20200630,AR,20777
20200630,AS,0
20200630,AZ,79215
20200630,CA,228732
20200630,CO,32511
20200630,CT,46514
20200630,DC,10327
20200630,DE,11474
20200630,FL,152434
20200630,GA,81291
20200630,GU,259
20200630,HI,900
20200630,IA,29007
20200630,ID,5752
20200630,IL,144238
20200630,IN,45594
20200630,KS,14443
20200630,KY,15624
20200630,LA,58095
20200630,MA,108882
20200630,MD,67559
20200630,ME,3253
20200630,MI,70728
20200630,MN,36303
20200630,MO,21551
20200630,MP,30
20200630,MS,27247
20200630,MT,967
20200630,NC,64670
20200630,ND,3574
20200630,NE,19042
20200630,NH,5760
20200630,NJ,171667
20200630,NM,11982
20200630,NV,18456
20200630,NY,393454
20200630,OH,51789
20200630,OK,13757
20200630,OR,8656
20200630,PA,86606
20200630,PR,7465
20200630,RI,16911
20200630,SC,36399
20200630,SD,6764
20200630,TN,43509
20200630,TX,159986
20200630,UT,22217
20200630,VA,62787
20200630,VI,84
20200630,VT,1208
20200630,WA,36442
20200630,WI,31662
20200630,WV,2905
20200630,WY,1487
20200629,AK,904
20200629,AL,37175
20200629,AR,20257
20200629,AS,0
20200629,AZ,74533
20200629,CA,219252
20200629,CO,32307
20200629,CT,46362
20200629,DC,10292
20200629,DE,11376
20200629,FL,146341
20200629,GA,79417
20200629,GU,255
20200629,HI,899
20200629,IA,28782
20200629,ID,5319
20200629,IL,143514
20200629,IN,45228
20200629,KS,14443
20200629,KY,15347
20200629,LA,57081
20200629,MA,108768
20200629,MD,67254
20200629,ME,3219
20200629,MI,70223
20200629,MN,35861
20200629,MO,21043
20200629,MP,30
20200629,MS,26567
20200629,MT,919
20200629,NC,63484
20200629,ND,3536
20200629,NE,18899
20200629,NH,5760
20200629,NJ,171272
20200629,NM,11809
20200629,NV,17894
20200629,NY,392930
20200629,OH,51046
20200629,OK,13172
20200629,OR,8485
20200629,PA,85988
20200629,PR,7250
20200629,RI,16871
20200629,SC,34644
20200629,SD,6716
20200629,TN,42297
20200629,TX,153011
20200629,UT,21664
20200629,VA,62189
20200629,VI,81
20200629,VT,1208
20200629,WA,35540
20200629,WI,31033
20200629,WV,2870
20200629,WY,1450
20200628,AK,883
20200628,AL,35441
20200628,AR,19310
20200628,AS,0
20200628,AZ,73908
20200628,CA,211243
20200628,CO,32022
20200628,CT,46303
20200628,DC,10248
20200628,DE,11226
20200628,FL,141075
20200628,GA,77210
20200628,GU,248
20200628,HI,872
20200628,IA,28489
20200628,ID,5319
20200628,IL,142776
20200628,IN,44930
20200628,KS,13538
20200628,KY,15232
20200628,LA,56236
20200628,MA,108667
20200628,MD,66777
20200628,ME,3191
20200628,MI,69946
20200628,MN,35549
20200628,MO,20575
20200628,MP,30
20200628,MS,25892
20200628,MT,863
20200628,NC,62142
20200628,ND,3490
20200628,NE,18775
20200628,NH,5717
20200628,NJ,171182
20200628,NM,11619
20200628,NV,17160
20200628,NY,392539
20200628,OH,50309
20200628,OK,12944
20200628,OR,8341
20200628,PA,85496
20200628,PR,7189
20200628,RI,16835
20200628,SC,33320
20200628,SD,6681
20200628,TN,40172
20200628,TX,148728
20200628,UT,21100
20200628,VA,61736
20200628,VI,81
20200628,VT,1202
20200628,WA,34556
20200628,WI,30707
20200628,WV,2817
20200628,WY,1417
20200627,AK,854
20200627,AL,35083
20200627,AR,18740
20200627,AS,0
20200627,AZ,70051
20200627,CA,206433
20200627,CO,31796
20200627,CT,46206
20200627,DC,10216
20200627,DE,11091
20200627,FL,132545
20200627,GA,74985
20200627,GU,248
20200627,HI,866
20200627,IA,28012
20200627,ID,5148
20200627,IL,142130
20200627,IN,44575
20200627,KS,13538
20200627,KY,14859
20200627,LA,54769
20200627,MA,108443
20200627,MD,66450
20200627,ME,3154
20200627,MI,69679
20200627,MN,35033
20200627,MO,20261
20200627,MP,30
20200627,MS,25531
20200627,MT,852
20200627,NC,60537
20200627,ND,3455
20200627,NE,18524
20200627,NH,5671
20200627,NJ,170873
20200627,NM,11408
20200627,NV,16339
20200627,NY,391923
20200627,OH,49455
20200627,OK,12642
20200627,OR,8094
20200627,PA,84370
20200627,PR,7066
20200627,RI,16813
20200627,SC,31939
20200627,SD,6626
20200627,TN,40172
20200627,TX,143371
20200627,UT,20628
20200627,VA,61247
20200627,VI,81
20200627,VT,1200
20200627,WA,34292
20200627,WI,30227
20200627,WV,2761
20200627,WY,1392
20200626,AK,836
20200626,AL,34183
20200626,AR,18062
20200626,AS,0
20200626,AZ,66548
20200626,CA,200461
20200626,CO,31479
20200626,CT,46059
20200626,DC,10185
20200626,DE,11017
20200626,FL,122960
20200626,GA,72995
20200626,GU,248
20200626,HI,850
20200626,IA,27686
20200626,ID,4865
20200626,IL,141344
20200626,IN,44140
20200626,KS,13538
20200626,KY,14859
20200626,LA,54769
20200626,MA,108070
20200626,MD,66115
20200626,ME,3102
20200626,MI,69329
20200626,MN,34616
20200626,MO,19914
20200626,MP,30
20200626,MS,25066
20200626,MT,829
20200626,NC,58818
20200626,ND,3418
20200626,NE,18346
20200626,NH,5671
20200626,NJ,170584
20200626,NM,11192
20200626,NV,15860
20200626,NY,391220
20200626,OH,48638
20200626,OK,12343
20200626,OR,7818
20200626,PA,84370
20200626,PR,6922
20200626,RI,16777
20200626,SC,30335
20200626,SD,6535
20200626,TN,39444
20200626,TX,137624
20200626,UT,20050
20200626,VA,60570
20200626,VI,81
20200626,VT,1198
20200626,WA,33803
20200626,WI,29668
20200626,WV,2712
20200626,WY,1368
20200625,AK,816
20200625,AL,33206
20200625,AR,18062
20200625,AS,0
20200625,AZ,63030
20200625,CA,195571
20200625,CO,31155
20200625,CT,45994
20200625,DC,10159
20200625,DE,10980
20200625,FL,114018
20200625,GA,71095
20200625,GU,245
20200625,HI,835
20200625,IA,27197
20200625,ID,4645
20200625,IL,140434
20200625,IN,43655
20200625,KS,12970
20200625,KY,14617
20200625,LA,53415
20200625,MA,107837
20200625,MD,65777
20200625,ME,3070
20200625,MI,68989
20200625,MN,34123
20200625,MO,19421
20200625,MP,30
20200625,MS,24516
20200625,MT,803
20200625,NC,57183
20200625,ND,3390
20200625,NE,18221
20200625,NH,5598
20200625,NJ,170196
20200625,NM,10990
20200625,NV,15479
20200625,NY,390415
20200625,OH,47651
20200625,OK,11948
20200625,OR,7568
20200625,PA,83770
20200625,PR,6877
20200625,RI,16708
20200625,SC,29022
20200625,SD,6479
20200625,TN,38034
20200625,TX,131917
20200625,UT,19374
20200625,VA,59946
20200625,VI,80
20200625,VT,1191
20200625,WA,33183
20200625,WI,29105
20200625,WV,2661
20200625,WY,1326
20200624,AK,792
20200624,AL,32064
20200624,AR,17375
20200624,AS,0
20200624,AZ,59974
20200624,CA,190222
20200624,CO,30893
20200624,CT,45913
20200624,DC,10128
20200624,DE,10889
20200624,FL,109014
20200624,GA,69381
20200624,GU,231
20200624,HI,819
20200624,IA,26705
20200624,ID,4402
20200624,IL,139540
20200624,IN,43140
20200624,KS,12970
20200624,KY,14363
20200624,LA,52477
20200624,MA,107611
20200624,MD,65337
20200624,ME,3017
20200624,MI,68555
20200624,MN,33763
20200624,MO,18868
20200624,MP,30
20200624,MS,23424
20200624,MT,766
20200624,NC,56174
20200624,ND,3358
20200624,NE,18092
20200624,NH,5571
20200624,NJ,169892
20200624,NM,10838
20200624,NV,14592
20200624,NY,389666
20200624,OH,46759
20200624,OK,11510
20200624,OR,7444
20200624,PA,83191
20200624,PR,6820
20200624,RI,16663
20200624,SC,27897
20200624,SD,6419
20200624,TN,37235
20200624,TX,125921
20200624,UT,18784
20200624,VA,59514
20200624,VI,78
20200624,VT,1184
20200624,WA,32523
20200624,WI,28641
20200624,WV,2629
20200624,WY,1279
20200623,AK,778
20200623,AL,31097
20200623,AR,16678
20200623,AS,0
20200623,AZ,58179
20200623,CA,183073
20200623,CO,30705
20200623,CT,45899
20200623,DC,10094
20200623,DE,10847
20200623,FL,103503
20200623,GA,67678
20200623,GU,225
20200623,HI,816
20200623,IA,26373
20200623,ID,4254
20200623,IL,138825
20200623,IN,42871
20200623,KS,12465
20200623,KY,14141
20200623,LA,51595
20200623,MA,107439
20200623,MD,65007
20200623,ME,2994
20200623,MI,68197
20200623,MN,33469
20200623,MO,18143
20200623,MP,30
20200623,MS,22898
20200623,MT,743
20200623,NC,54453
20200623,ND,3317
20200623,NE,17957
20200623,NH,5558
20200623,NJ,169734
20200623,NM,10694
20200623,NV,13997
20200623,NY,389085
20200623,OH,46127
20200623,OK,11028
20200623,OR,7274
20200623,PA,82696
20200623,PR,6685
20200623,RI,16612
20200623,SC,26613
20200623,SD,6353
20200623,TN,36303
20200623,TX,120370
20200623,UT,18300
20200623,VA,58994
20200623,VI,76
20200623,VT,1164
20200623,WA,31848
20200623,WI,28175
20200623,WV,2582
20200623,WY,1254
20200622,AK,761
20200622,AL,30454
20200622,AR,16083
20200622,AS,0
20200622,AZ,54586
20200622,CA,178054
20200622,CO,30539
20200622,CT,45782
20200622,DC,10058
20200622,DE,10820
20200622,FL,100217
20200622,GA,65928
20200622,GU,224
20200622,HI,814
20200622,IA,26051
20200622,ID,4006
20200622,IL,138224
20200622,IN,42633
20200622,KS,12465
20200622,KY,13839
20200622,LA,50239
20200622,MA,107210
20200622,MD,64603
20200622,ME,2971
20200622,MI,67957
20200622,MN,33227
20200622,MO,18143
20200622,MP,30
20200622,MS,22287
20200622,MT,740
20200622,NC,53605
20200622,ND,3310
20200622,NE,17810
20200622,NH,5544
20200622,NJ,169415
20200622,NM,10565
20200622,NV,13535
20200622,NY,388488
20200622,OH,45537
20200622,OK,10733
20200622,OR,7083
20200622,PA,82186
20200622,PR,6564
20200622,RI,16535
20200622,SC,25701
20200622,SD,6326
20200622,TN,35553
20200622,TX,114881
20200622,UT,17906
20200622,VA,58465
20200622,VI,76
20200622,VT,1163
20200622,WA,31232
20200622,WI,27878
20200622,WV,2552
20200622,WY,1230
20200621,AK,755
20200621,AL,30021
20200621,AR,15142
20200621,AS,0
20200621,AZ,52390
20200621,CA,173824
20200621,CO,30349
20200621,CT,45755
20200621,DC,10020
20200621,DE,10775
20200621,FL,97291
20200621,GA,64701
20200621,GU,222
20200621,HI,803
20200621,IA,25963
20200621,ID,4006
20200621,IL,137762
20200621,IN,42423
20200621,KS,12059
20200621,KY,13750
20200621,LA,49778
20200621,MA,107061
20200621,MD,64306
20200621,ME,2957
20200621,MI,67711
20200621,MN,32920
20200621,MO,18003
20200621,MP,30
20200621,MS,20641
20200621,MT,717
20200621,NC,52801
20200621,ND,3285
20200621,NE,17707
20200621,NH,5518
20200621,NJ,169142
20200621,NM,10565
20200621,NV,13205
20200621,NY,387936
20200621,OH,44808
20200621,OK,10515
20200621,OR,6937
20200621,PA,81730
20200621,PR,6525
20200621,RI,16476
20200621,SC,24693
20200621,SD,6297
20200621,TN,35102
20200621,TX,111601
20200621,UT,17462
20200621,VA,57994
20200621,VI,76
20200621,VT,1159
20200621,WA,30513
20200621,WI,27615
20200621,WV,2543
20200621,WY,1197
20200620,AK,743
20200620,AL,29549
20200620,AR,15142
20200620,AS,0
20200620,AZ,49798
20200620,CA,169309
20200620,CO,30187
20200620,CT,45715
20200620,DC,9984
20200620,DE,10681
20200620,FL,93797
20200620,GA,63809
20200620,GU,222
20200620,HI,789
20200620,IA,25496
20200620,ID,3871
20200620,IL,137104
20200620,IN,42061
20200620,KS,12059
20200620,KY,13630
20200620,LA,49385
20200620,MA,106936
20200620,MD,63956
20200620,ME,2938
20200620,MI,67545
20200620,MN,32467
20200620,MO,17590
20200620,MP,30
20200620,MS,20641
20200620,MT,698
20200620,NC,51389
20200620,ND,3248
20200620,NE,17591
20200620,NH,5486
20200620,NJ,168834
20200620,NM,10260
20200620,NV,12931
20200620,NY,387272
20200620,OH,44262
20200620,OK,10037
20200620,OR,6750
20200620,PA,81266
20200620,PR,6463
20200620,RI,16449
20200620,SC,23786
20200620,SD,6225
20200620,TN,34446
20200620,TX,107735
20200620,UT,17068
20200620,VA,57443
20200620,VI,74
20200620,VT,1147
20200620,WA,30324
20200620,WI,27326
20200620,WV,2486
20200620,WY,1179
20200619,AK,722
20200619,AL,29002
20200619,AR,14631
20200619,AS,0
20200619,AZ,46689
20200619,CA,165416
20200619,CO,29901
20200619,CT,45557
20200619,DC,9952
20200619,DE,10611
20200619,FL,89748
20200619,GA,62009
20200619,GU,200
20200619,HI,762
20200619,IA,25275
20200619,ID,3743
20200619,IL,136470
20200619,IN,41746
20200619,KS,12059
20200619,KY,13454
20200619,LA,48515
20200619,MA,106650
20200619,MD,63548
20200619,ME,2913
20200619,MI,67097
20200619,MN,32031
20200619,MO,17201
20200619,MP,30
20200619,MS,20641
20200619,MT,666
20200619,NC,49840
20200619,ND,3223
20200619,NE,17415
20200619,NH,5450
20200619,NJ,168496
20200619,NM,10153
20200619,NV,12486
20200619,NY,386556
20200619,OH,43731
20200619,OK,9706
20200619,OR,6572
20200619,PA,80762
20200619,PR,6195
20200619,RI,16413
20200619,SC,22631
20200619,SD,6158
20200619,TN,34017
20200619,TX,103305
20200619,UT,16425
20200619,VA,56793
20200619,VI,74
20200619,VT,1144
20200619,WA,30010
20200619,WI,26913
20200619,WV,2435
20200619,WY,1173
20200618,AK,708
20200618,AL,28206
20200618,AR,13928
20200618,AS,0
20200618,AZ,43443
20200618,CA,161099
20200618,CO,29673
20200618,CT,45440
20200618,DC,9903
20200618,DE,10499
20200618,FL,85926
20200618,GA,60912
20200618,GU,193
20200618,HI,744
20200618,IA,24854
20200618,ID,3632
20200618,IL,135639
20200618,IN,41438
20200618,KS,11681
20200618,KY,13197
20200618,LA,48634
20200618,MA,106422
20200618,MD,63229
20200618,ME,2878
20200618,MI,66798
20200618,MN,31675
20200618,MO,16908
20200618,MP,30
20200618,MS,20641
20200618,MT,655
20200618,NC,48188
20200618,ND,3191
20200618,NE,17226
20200618,NH,5436
20200618,NJ,168107
20200618,NM,10065
20200618,NV,12076
20200618,NY,385760
20200618,OH,43122
20200618,OK,9354
20200618,OR,6366
20200618,PA,80236
20200618,PR,6111
20200618,RI,16354
20200618,SC,21548
20200618,SD,6109
20200618,TN,32829
20200618,TX,99851
20200618,UT,15839
20200618,VA,56238
20200618,VI,73
20200618,VT,1135
20200618,WA,29493
20200618,WI,26590
20200618,WV,2418
20200618,WY,1144
20200617,AK,696
20200617,AL,27312
20200617,AR,13606
20200617,AS,0
20200617,AZ,40924
20200617,CA,157015
20200617,CO,29442
20200617,CT,45429
20200617,DC,9847
20200617,DE,10444
20200617,FL,82719
20200617,GA,60030
20200617,GU,188
20200617,HI,740
20200617,IA,24461
20200617,ID,3540
20200617,IL,135046
20200617,IN,41013
20200617,KS,11681
20200617,KY,12995
20200617,LA,48634
20200617,MA,106151
20200617,MD,62969
20200617,ME,2836
20200617,MI,66497
20200617,MN,31296
20200617,MO,16625
20200617,MP,30
20200617,MS,20641
20200617,MT,630
20200617,NC,46855
20200617,ND,3162
20200617,NE,17031
20200617,NH,5364
20200617,NJ,167703
20200617,NM,9933
20200617,NV,11842
20200617,NY,385142
20200617,OH,42422
20200617,OK,8904
20200617,OR,6218
20200617,PA,79818
20200617,PR,6003
20200617,RI,16283
20200617,SC,20556
20200617,SD,6050
20200617,TN,32143
20200617,TX,96335
20200617,UT,15344
20200617,VA,55775
20200617,VI,73
20200617,VT,1130
20200617,WA,28956
20200617,WI,26129
20200617,WV,2376
20200617,WY,1114
20200616,AK,676
20200616,AL,26912
20200616,AR,13191
20200616,AS,0
20200616,AZ,39097
20200616,CA,153560
20200616,CO,29299
20200616,CT,45349
20200616,DC,9818
20200616,DE,10403
20200616,FL,80109
20200616,GA,59078
20200616,GU,186
20200616,HI,736
20200616,IA,24179
20200616,ID,3462
20200616,IL,134500
20200616,IN,40786
20200616,KS,11419
20200616,KY,12829
20200616,LA,47706
20200616,MA,105885
20200616,MD,62409
20200616,ME,2819
20200616,MI,66269
20200616,MN,30882
20200616,MO,16414
20200616,MP,30
20200616,MS,20152
20200616,MT,614
20200616,NC,45853
20200616,ND,3123
20200616,NE,16851
20200616,NH,5345
20200616,NJ,167426
20200616,NM,9845
20200616,NV,11658
20200616,NY,384575
20200616,OH,42010
20200616,OK,8645
20200616,OR,6098
20200616,PA,79483
20200616,PR,5951
20200616,RI,16232
20200616,SC,19990
20200616,SD,5966
20200616,TN,31830
20200616,TX,93206
20200616,UT,14937
20200616,VA,55331
20200616,VI,73
20200616,VT,1131
20200616,WA,28495
20200616,WI,25844
20200616,WV,2341
20200616,WY,1089
20200615,AK,664
20200615,AL,26272
20200615,AR,12917
20200615,AS,0
20200615,AZ,36705
20200615,CA,151452
20200615,CO,29130
20200615,CT,45235
20200615,DC,9799
20200615,DE,10340
20200615,FL,77326
20200615,GA,58414
20200615,GU,185
20200615,HI,728
20200615,IA,24053
20200615,ID,3399
20200615,IL,133877
20200615,IN,40430
20200615,KS,11419
20200615,KY,12647
20200615,LA,47172
20200615,MA,105690
20200615,MD,62032
20200615,ME,2810
20200615,MI,66085
20200615,MN,30693
20200615,MO,16189
20200615,MP,30
20200615,MS,19799
20200615,MT,609
20200615,NC,45102
20200615,ND,3100
20200615,NE,16725
20200615,NH,5345
20200615,NJ,167103
20200615,NM,9723
20200615,NV,11279
20200615,NY,383944
20200615,OH,41576
20200615,OK,8417
20200615,OR,5820
20200615,PA,79121
20200615,PR,5890
20200615,RI,16180
20200615,SC,19378
20200615,SD,5928
20200615,TN,31160
20200615,TX,89108
20200615,UT,14608
20200615,VA,54886
20200615,VI,73
20200615,VT,1128
20200615,WA,28001
20200615,WI,25546
20200615,WV,2298
20200615,WY,1060
20200614,AK,661
20200614,AL,25615
20200614,AR,12501
20200614,AS,0
20200614,AZ,35691
20200614,CA,148855
20200614,CO,29017
20200614,CT,45088
20200614,DC,9767
20200614,DE,10264
20200614,FL,75568
20200614,GA,57681
20200614,GU,185
20200614,HI,723
20200614,IA,23926
20200614,ID,3399
20200614,IL,133404
20200614,IN,39909
20200614,KS,11047
20200614,KY,12445
20200614,LA,46619
20200614,MA,105603
20200614,MD,61701
20200614,ME,2793
20200614,MI,66054
20200614,MN,30471
20200614,MO,15810
20200614,MP,30
20200614,MS,19516
20200614,MT,601
20200614,NC,44119
20200614,ND,3078
20200614,NE,16633
20200614,NH,5299
20200614,NJ,166881
20200614,NM,9621
20200614,NV,11173
20200614,NY,383324
20200614,OH,41148
20200614,OK,8231
20200614,OR,5636
20200614,PA,78798
20200614,PR,5811
20200614,RI,16104
20200614,SC,18795
20200614,SD,5898
20200614,TN,30432
20200614,TX,87854
20200614,UT,14313
20200614,VA,54506
20200614,VI,72
20200614,VT,1127
20200614,WA,27484
20200614,WI,25340
20200614,WV,2289
20200614,WY,1060
20200613,AK,654
20200613,AL,24601
20200613,AR,11547
20200613,AS,0
20200613,AZ,34458
20200613,CA,145643
20200613,CO,28822
20200613,CT,44994
20200613,DC,9709
20200613,DE,10229
20200613,FL,73552
20200613,GA,56801
20200613,GU,185
20200613,HI,706
20200613,IA,23717
20200613,ID,3353
20200613,IL,132732
20200613,IN,39543
20200613,KS,11047
20200613,KY,12445
20200613,LA,46283
20200613,MA,105395
20200613,MD,61305
